ensembl_gene_id_version	ensembl_gene_id	external_gene_name
ENSG00000150316.12	ENSG00000150316	CWC15
ENSG00000150347.17	ENSG00000150347	ARID5B
ENSG00000150433.10	ENSG00000150433	TMEM218
ENSG00000150455.15	ENSG00000150455	TIRAP
ENSG00000150593.18	ENSG00000150593	PDCD4
ENSG00000150594.7	ENSG00000150594	ADRA2A
ENSG00000150672.19	ENSG00000150672	DLG2
ENSG00000150676.13	ENSG00000150676	CCDC83
ENSG00000150687.12	ENSG00000150687	PRSS23
ENSG00000150750.9	ENSG00000150750	POU2AF2
ENSG00000150760.13	ENSG00000150760	DOCK1
ENSG00000150764.14	ENSG00000150764	DIXDC1
ENSG00000150768.17	ENSG00000150768	DLAT
ENSG00000150773.12	ENSG00000150773	PIH1D2
ENSG00000150776.18	ENSG00000150776	NKAPD1
ENSG00000150779.12	ENSG00000150779	TIMM8B
ENSG00000150782.12	ENSG00000150782	IL18
ENSG00000150783.10	ENSG00000150783	TEX12
ENSG00000150787.8	ENSG00000150787	PTS
ENSG00000150867.14	ENSG00000150867	PIP4K2A
ENSG00000151023.17	ENSG00000151023	ENKUR
ENSG00000151025.11	ENSG00000151025	GPR158
ENSG00000151033.10	ENSG00000151033	LYZL2
ENSG00000151062.15	ENSG00000151062	CACNA2D4
ENSG00000151065.14	ENSG00000151065	DCP1B
ENSG00000151067.23	ENSG00000151067	CACNA1C
ENSG00000151079.8	ENSG00000151079	KCNA6
ENSG00000151116.17	ENSG00000151116	UEVLD
ENSG00000151117.9	ENSG00000151117	TMEM86A
ENSG00000151150.22	ENSG00000151150	ANK3
ENSG00000151151.6	ENSG00000151151	IPMK
ENSG00000151208.17	ENSG00000151208	DLG5
ENSG00000151224.13	ENSG00000151224	MAT1A
ENSG00000151229.13	ENSG00000151229	SLC2A13
ENSG00000151233.11	ENSG00000151233	GXYLT1
ENSG00000151239.14	ENSG00000151239	TWF1
ENSG00000151240.17	ENSG00000151240	DIP2C
ENSG00000151348.16	ENSG00000151348	EXT2
ENSG00000151364.17	ENSG00000151364	KCTD14
ENSG00000151365.2	ENSG00000151365	THRSP
ENSG00000151366.13	ENSG00000151366	NDUFC2
ENSG00000151376.18	ENSG00000151376	ME3
ENSG00000151461.20	ENSG00000151461	UPF2
ENSG00000151465.14	ENSG00000151465	CDC123
ENSG00000151468.11	ENSG00000151468	CCDC3
ENSG00000151474.23	ENSG00000151474	FRMD4A
ENSG00000151490.15	ENSG00000151490	PTPRO
ENSG00000151491.14	ENSG00000151491	EPS8
ENSG00000151498.12	ENSG00000151498	ACAD8
ENSG00000151500.15	ENSG00000151500	THYN1
ENSG00000151502.11	ENSG00000151502	VPS26B
ENSG00000151503.14	ENSG00000151503	NCAPD3
ENSG00000151532.15	ENSG00000151532	VTI1A
ENSG00000151553.15	ENSG00000151553	FHIP2A
ENSG00000151632.18	ENSG00000151632	AKR1C2
ENSG00000151640.13	ENSG00000151640	DPYSL4
ENSG00000151650.8	ENSG00000151650	VENTX
ENSG00000151651.16	ENSG00000151651	ADAM8
ENSG00000151655.19	ENSG00000151655	ITIH2
ENSG00000151657.12	ENSG00000151657	KIN
ENSG00000151702.18	ENSG00000151702	FLI1
ENSG00000151704.16	ENSG00000151704	KCNJ1
ENSG00000151715.8	ENSG00000151715	TMEM45B
ENSG00000151743.11	ENSG00000151743	AMN1
ENSG00000151746.15	ENSG00000151746	BICD1
ENSG00000151892.16	ENSG00000151892	GFRA1
ENSG00000151893.15	ENSG00000151893	CACUL1
ENSG00000151923.18	ENSG00000151923	TIAL1
ENSG00000151929.10	ENSG00000151929	BAG3
ENSG00000152219.5	ENSG00000152219	ARL14EP
ENSG00000152266.7	ENSG00000152266	PTH
ENSG00000152270.9	ENSG00000152270	PDE3B
ENSG00000152402.11	ENSG00000152402	GUCY1A2
ENSG00000152404.16	ENSG00000152404	CWF19L2
ENSG00000152455.16	ENSG00000152455	SUV39H2
ENSG00000152457.19	ENSG00000152457	DCLRE1C
ENSG00000152463.15	ENSG00000152463	OLAH
ENSG00000152464.15	ENSG00000152464	RPP38
ENSG00000152465.18	ENSG00000152465	NMT2
ENSG00000152556.17	ENSG00000152556	PFKM
ENSG00000152558.15	ENSG00000152558	TMEM123
ENSG00000152766.6	ENSG00000152766	ANKRD22
ENSG00000152778.10	ENSG00000152778	IFIT5
ENSG00000152779.14	ENSG00000152779	SLC16A12
ENSG00000152782.18	ENSG00000152782	PANK1
ENSG00000152804.11	ENSG00000152804	HHEX
ENSG00000152936.11	ENSG00000152936	LMNTD1
ENSG00000152944.9	ENSG00000152944	MED21
ENSG00000153310.22	ENSG00000153310	CYRIB
ENSG00000153317.15	ENSG00000153317	ASAP1
ENSG00000153707.19	ENSG00000153707	PTPRD
ENSG00000153714.6	ENSG00000153714	LURAP1L
ENSG00000154096.14	ENSG00000154096	THY1
ENSG00000154114.13	ENSG00000154114	TBCEL
ENSG00000154127.10	ENSG00000154127	UBASH3B
ENSG00000154133.15	ENSG00000154133	ROBO4
ENSG00000154134.15	ENSG00000154134	ROBO3
ENSG00000154143.3	ENSG00000154143	PANX3
ENSG00000154144.13	ENSG00000154144	TBRG1
ENSG00000154146.13	ENSG00000154146	NRGN
ENSG00000154188.10	ENSG00000154188	ANGPT1
ENSG00000154319.16	ENSG00000154319	FAM167A
ENSG00000154328.16	ENSG00000154328	NEIL2
ENSG00000154330.13	ENSG00000154330	PGM5
ENSG00000154359.13	ENSG00000154359	LONRF1
ENSG00000154473.18	ENSG00000154473	BUB3
ENSG00000154478.4	ENSG00000154478	GPR26
ENSG00000154485.5	ENSG00000154485	MMP21
ENSG00000154493.20	ENSG00000154493	C10orf90
ENSG00000154529.15	ENSG00000154529	CNTNAP3B
ENSG00000154582.18	ENSG00000154582	ELOC
ENSG00000154589.7	ENSG00000154589	LY96
ENSG00000155087.4	ENSG00000155087	ODF1
ENSG00000155090.15	ENSG00000155090	KLF10
ENSG00000155096.15	ENSG00000155096	AZIN1
ENSG00000155097.12	ENSG00000155097	ATP6V1C1
ENSG00000155099.8	ENSG00000155099	PIP4P2
ENSG00000155100.11	ENSG00000155100	OTUD6B
ENSG00000155158.20	ENSG00000155158	TTC39B
ENSG00000155189.12	ENSG00000155189	AGPAT5
ENSG00000155229.21	ENSG00000155229	MMS19
ENSG00000155252.14	ENSG00000155252	PI4K2A
ENSG00000155254.13	ENSG00000155254	MARVELD1
ENSG00000155256.18	ENSG00000155256	ZFYVE27
ENSG00000155265.11	ENSG00000155265	GOLGA7B
ENSG00000155287.12	ENSG00000155287	SLC25A28
ENSG00000155621.15	ENSG00000155621	C9orf85
ENSG00000155629.15	ENSG00000155629	PIK3AP1
ENSG00000155792.10	ENSG00000155792	DEPTOR
ENSG00000155827.12	ENSG00000155827	RNF20
ENSG00000155833.15	ENSG00000155833	CYLC2
ENSG00000155875.15	ENSG00000155875	SAXO1
ENSG00000155876.6	ENSG00000155876	RRAGA
ENSG00000155886.12	ENSG00000155886	SLC24A2
ENSG00000155897.10	ENSG00000155897	ADCY8
ENSG00000155926.14	ENSG00000155926	SLA
ENSG00000155970.12	ENSG00000155970	MICU3
ENSG00000155975.10	ENSG00000155975	VPS37A
ENSG00000156006.5	ENSG00000156006	NAT2
ENSG00000156011.18	ENSG00000156011	PSD3
ENSG00000156017.13	ENSG00000156017	CARNMT1
ENSG00000156026.15	ENSG00000156026	MCU
ENSG00000156042.19	ENSG00000156042	CFAP70
ENSG00000156049.7	ENSG00000156049	GNA14
ENSG00000156052.11	ENSG00000156052	GNAQ
ENSG00000156103.16	ENSG00000156103	MMP16
ENSG00000156110.15	ENSG00000156110	ADK
ENSG00000156162.16	ENSG00000156162	DPY19L4
ENSG00000156170.14	ENSG00000156170	NDUFAF6
ENSG00000156172.6	ENSG00000156172	CFAP418
ENSG00000156345.18	ENSG00000156345	CDK20
ENSG00000156374.16	ENSG00000156374	PCGF6
ENSG00000156384.15	ENSG00000156384	SFR1
ENSG00000156395.14	ENSG00000156395	SORCS3
ENSG00000156398.13	ENSG00000156398	SFXN2
ENSG00000156466.11	ENSG00000156466	GDF6
ENSG00000156467.10	ENSG00000156467	UQCRB
ENSG00000156469.9	ENSG00000156469	MTERF3
ENSG00000156471.13	ENSG00000156471	PTDSS1
ENSG00000156482.11	ENSG00000156482	RPL30
ENSG00000156486.8	ENSG00000156486	KCNS2
ENSG00000156502.14	ENSG00000156502	SUPV3L1
ENSG00000156509.14	ENSG00000156509	FBXO43
ENSG00000156510.13	ENSG00000156510	HKDC1
ENSG00000156515.25	ENSG00000156515	HK1
ENSG00000156521.14	ENSG00000156521	TYSND1
ENSG00000156574.10	ENSG00000156574	NODAL
ENSG00000156575.2	ENSG00000156575	PRG3
ENSG00000156587.16	ENSG00000156587	UBE2L6
ENSG00000156599.11	ENSG00000156599	ZDHHC5
ENSG00000156603.20	ENSG00000156603	MED19
ENSG00000156650.14	ENSG00000156650	KAT6B
ENSG00000156671.15	ENSG00000156671	SAMD8
ENSG00000156675.16	ENSG00000156675	RAB11FIP1
ENSG00000156687.11	ENSG00000156687	UNC5D
ENSG00000156689.7	ENSG00000156689	GLYATL2
ENSG00000156735.11	ENSG00000156735	BAG4
ENSG00000156738.18	ENSG00000156738	MS4A1
ENSG00000156787.17	ENSG00000156787	TBC1D31
ENSG00000156795.8	ENSG00000156795	NTAQ1
ENSG00000156802.13	ENSG00000156802	ATAD2
ENSG00000156804.7	ENSG00000156804	FBXO32
ENSG00000156831.8	ENSG00000156831	NSMCE2
ENSG00000157110.16	ENSG00000157110	RBPMS
ENSG00000157303.11	ENSG00000157303	SUSD3
ENSG00000157570.12	ENSG00000157570	TSPAN18
ENSG00000157613.11	ENSG00000157613	CREB3L1
ENSG00000157653.12	ENSG00000157653	C9orf43
ENSG00000157654.19	ENSG00000157654	PALM2AKAP2
ENSG00000157657.15	ENSG00000157657	ZNF618
ENSG00000157693.15	ENSG00000157693	TMEM268
ENSG00000158042.9	ENSG00000158042	MRPL17
ENSG00000158077.5	ENSG00000158077	NLRP14
ENSG00000158079.16	ENSG00000158079	PTPDC1
ENSG00000158106.14	ENSG00000158106	RHPN1
ENSG00000158122.12	ENSG00000158122	PRXL2C
ENSG00000158169.14	ENSG00000158169	FANCC
ENSG00000158555.15	ENSG00000158555	GDPD5
ENSG00000158636.17	ENSG00000158636	EMSY
ENSG00000158669.11	ENSG00000158669	GPAT4
ENSG00000158806.14	ENSG00000158806	NPM2
ENSG00000158815.11	ENSG00000158815	FGF17
ENSG00000158856.19	ENSG00000158856	DMTN
ENSG00000158863.22	ENSG00000158863	FHIP2B
ENSG00000158941.17	ENSG00000158941	CCAR2
ENSG00000159063.14	ENSG00000159063	ALG8
ENSG00000159069.14	ENSG00000159069	FBXW5
ENSG00000159167.12	ENSG00000159167	STC1
ENSG00000159335.18	ENSG00000159335	PTMS
ENSG00000159403.18	ENSG00000159403	C1R
ENSG00000159884.12	ENSG00000159884	CCDC107
ENSG00000159899.16	ENSG00000159899	NPR2
ENSG00000159921.20	ENSG00000159921	GNE
ENSG00000160271.16	ENSG00000160271	RALGDS
ENSG00000160293.17	ENSG00000160293	VAV2
ENSG00000160323.19	ENSG00000160323	ADAMTS13
ENSG00000160325.15	ENSG00000160325	CACFD1
ENSG00000160326.14	ENSG00000160326	SLC2A6
ENSG00000160339.16	ENSG00000160339	FCN2
ENSG00000160345.13	ENSG00000160345	PIERCE1
ENSG00000160349.10	ENSG00000160349	LCN1
ENSG00000160360.13	ENSG00000160360	GPSM1
ENSG00000160401.15	ENSG00000160401	CFAP157
ENSG00000160404.18	ENSG00000160404	TOR2A
ENSG00000160408.16	ENSG00000160408	ST6GALNAC6
ENSG00000160445.11	ENSG00000160445	ZER1
ENSG00000160446.19	ENSG00000160446	ZDHHC12
ENSG00000160447.7	ENSG00000160447	PKN3
ENSG00000160539.6	ENSG00000160539	PLPP7
ENSG00000160563.14	ENSG00000160563	MED27
ENSG00000160584.17	ENSG00000160584	SIK3
ENSG00000160588.10	ENSG00000160588	MPZL3
ENSG00000160593.19	ENSG00000160593	JAML
ENSG00000160613.15	ENSG00000160613	PCSK7
ENSG00000160654.11	ENSG00000160654	CD3G
ENSG00000160683.5	ENSG00000160683	CXCR5
ENSG00000160695.16	ENSG00000160695	VPS11
ENSG00000160882.13	ENSG00000160882	CYP11B1
ENSG00000160886.13	ENSG00000160886	LY6K
ENSG00000160932.11	ENSG00000160932	LY6E
ENSG00000160948.14	ENSG00000160948	VPS28
ENSG00000160949.18	ENSG00000160949	TONSL
ENSG00000160957.15	ENSG00000160957	RECQL4
ENSG00000160959.8	ENSG00000160959	LRRC14
ENSG00000160972.10	ENSG00000160972	PPP1R16A
ENSG00000160973.8	ENSG00000160973	FOXH1
ENSG00000161016.18	ENSG00000161016	RPL8
ENSG00000161328.11	ENSG00000161328	LRRC56
ENSG00000161634.12	ENSG00000161634	DCD
ENSG00000161638.11	ENSG00000161638	ITGA5
ENSG00000161642.18	ENSG00000161642	ZNF385A
ENSG00000161791.14	ENSG00000161791	FMNL3
ENSG00000161798.7	ENSG00000161798	AQP5
ENSG00000161800.13	ENSG00000161800	RACGAP1
ENSG00000161813.23	ENSG00000161813	LARP4
ENSG00000161835.11	ENSG00000161835	TAMALIN
ENSG00000161849.3	ENSG00000161849	KRT84
ENSG00000161850.3	ENSG00000161850	KRT82
ENSG00000162105.21	ENSG00000162105	SHANK2
ENSG00000162129.15	ENSG00000162129	CLPB
ENSG00000162139.10	ENSG00000162139	NEU3
ENSG00000162144.10	ENSG00000162144	CYB561A3
ENSG00000162148.11	ENSG00000162148	PPP1R32
ENSG00000162174.12	ENSG00000162174	ASRGL1
ENSG00000162188.6	ENSG00000162188	GNG3
ENSG00000162191.14	ENSG00000162191	UBXN1
ENSG00000162194.13	ENSG00000162194	LBHD1
ENSG00000162222.14	ENSG00000162222	TTC9C
ENSG00000162227.8	ENSG00000162227	TAF6L
ENSG00000162231.14	ENSG00000162231	NXF1
ENSG00000162236.13	ENSG00000162236	STX5
ENSG00000162241.13	ENSG00000162241	SLC25A45
ENSG00000162298.19	ENSG00000162298	SYVN1
ENSG00000162300.13	ENSG00000162300	ZFPL1
ENSG00000162302.13	ENSG00000162302	RPS6KA4
ENSG00000162337.12	ENSG00000162337	LRP5
ENSG00000162341.18	ENSG00000162341	TPCN2
ENSG00000162344.4	ENSG00000162344	FGF19
ENSG00000164683.19	ENSG00000164683	HEY1
ENSG00000164684.13	ENSG00000164684	ZNF704
ENSG00000164687.11	ENSG00000164687	FABP5
ENSG00000164695.5	ENSG00000164695	CHMP4C
ENSG00000164733.22	ENSG00000164733	CTSB
ENSG00000164736.6	ENSG00000164736	SOX17
ENSG00000164741.15	ENSG00000164741	DLC1
ENSG00000164743.5	ENSG00000164743	C8orf48
ENSG00000164749.13	ENSG00000164749	HNF4G
ENSG00000164751.15	ENSG00000164751	PEX2
ENSG00000164754.16	ENSG00000164754	RAD21
ENSG00000164756.13	ENSG00000164756	SLC30A8
ENSG00000164758.7	ENSG00000164758	MED30
ENSG00000164761.9	ENSG00000164761	TNFRSF11B
ENSG00000164764.11	ENSG00000164764	SBSPON
ENSG00000164794.9	ENSG00000164794	KCNV1
ENSG00000164796.18	ENSG00000164796	CSMD3
ENSG00000164808.17	ENSG00000164808	SPIDR
ENSG00000164816.8	ENSG00000164816	DEFA5
ENSG00000164821.5	ENSG00000164821	DEFA4
ENSG00000164822.5	ENSG00000164822	DEFA6
ENSG00000164823.11	ENSG00000164823	OSGIN2
ENSG00000164825.4	ENSG00000164825	DEFB1
ENSG00000164830.19	ENSG00000164830	OXR1
ENSG00000164841.5	ENSG00000164841	TMEM74
ENSG00000164871.18	ENSG00000164871	SPAG11B
ENSG00000164879.7	ENSG00000164879	CA3
ENSG00000164893.9	ENSG00000164893	SLC7A13
ENSG00000164919.11	ENSG00000164919	COX6C
ENSG00000164920.10	ENSG00000164920	OSR2
ENSG00000164924.18	ENSG00000164924	YWHAZ
ENSG00000164929.17	ENSG00000164929	BAALC
ENSG00000164930.12	ENSG00000164930	FZD6
ENSG00000164932.13	ENSG00000164932	CTHRC1
ENSG00000164934.14	ENSG00000164934	DCAF13
ENSG00000164935.6	ENSG00000164935	DCSTAMP
ENSG00000164938.14	ENSG00000164938	TP53INP1
ENSG00000164941.14	ENSG00000164941	INTS8
ENSG00000164944.12	ENSG00000164944	VIRMA
ENSG00000164946.20	ENSG00000164946	FREM1
ENSG00000164949.8	ENSG00000164949	GEM
ENSG00000164951.16	ENSG00000164951	PDP1
ENSG00000164953.17	ENSG00000164953	TMEM67
ENSG00000164961.16	ENSG00000164961	WASHC5
ENSG00000164967.10	ENSG00000164967	RPP25L
ENSG00000164970.15	ENSG00000164970	FAM219A
ENSG00000164972.14	ENSG00000164972	C9orf24
ENSG00000164975.16	ENSG00000164975	SNAPC3
ENSG00000164976.9	ENSG00000164976	MYORG
ENSG00000164978.18	ENSG00000164978	NUDT2
ENSG00000164983.9	ENSG00000164983	TMEM65
ENSG00000164985.15	ENSG00000164985	PSIP1
ENSG00000164989.17	ENSG00000164989	CCDC171
ENSG00000165006.14	ENSG00000165006	UBAP1
ENSG00000165023.7	ENSG00000165023	DIRAS2
ENSG00000165025.15	ENSG00000165025	SYK
ENSG00000165028.12	ENSG00000165028	NIPSNAP3B
ENSG00000165029.17	ENSG00000165029	ABCA1
ENSG00000165030.4	ENSG00000165030	NFIL3
ENSG00000165046.13	ENSG00000165046	LETM2
ENSG00000165059.8	ENSG00000165059	PRKACG
ENSG00000165060.15	ENSG00000165060	FXN
ENSG00000165061.15	ENSG00000165061	ZMAT4
ENSG00000165066.13	ENSG00000165066	NKX6-3
ENSG00000165071.15	ENSG00000165071	TMEM71
ENSG00000165072.10	ENSG00000165072	MAMDC2
ENSG00000165078.13	ENSG00000165078	CPA6
ENSG00000165084.16	ENSG00000165084	C8orf34
ENSG00000165091.18	ENSG00000165091	TMC1
ENSG00000165092.13	ENSG00000165092	ALDH1A1
ENSG00000165102.15	ENSG00000165102	HGSNAT
ENSG00000165105.10	ENSG00000165105	RASEF
ENSG00000165113.13	ENSG00000165113	GKAP1
ENSG00000165115.15	ENSG00000165115	KIF27
ENSG00000165118.15	ENSG00000165118	C9orf64
ENSG00000165119.22	ENSG00000165119	HNRNPK
ENSG00000165124.19	ENSG00000165124	SVEP1
ENSG00000165138.18	ENSG00000165138	ANKS6
ENSG00000165140.12	ENSG00000165140	FBP1
ENSG00000165152.9	ENSG00000165152	PGAP4
ENSG00000165156.15	ENSG00000165156	ZHX1
ENSG00000165181.17	ENSG00000165181	SHOC1
ENSG00000165185.15	ENSG00000165185	KIAA1958
ENSG00000165188.14	ENSG00000165188	RNF183
ENSG00000165202.3	ENSG00000165202	OR1Q1
ENSG00000165204.3	ENSG00000165204	OR1K1
ENSG00000165209.19	ENSG00000165209	STRBP
ENSG00000165219.23	ENSG00000165219	GAPVD1
ENSG00000165233.18	ENSG00000165233	CARD19
ENSG00000165238.17	ENSG00000165238	WNK2
ENSG00000165244.7	ENSG00000165244	ZNF367
ENSG00000165264.11	ENSG00000165264	NDUFB6
ENSG00000165269.13	ENSG00000165269	AQP7
ENSG00000165271.17	ENSG00000165271	NOL6
ENSG00000165272.16	ENSG00000165272	AQP3
ENSG00000165275.10	ENSG00000165275	TRMT10B
ENSG00000165280.18	ENSG00000165280	VCP
ENSG00000165282.15	ENSG00000165282	PIGO
ENSG00000165283.16	ENSG00000165283	STOML2
ENSG00000165304.8	ENSG00000165304	MELK
ENSG00000165309.14	ENSG00000165309	ARMC3
ENSG00000165312.7	ENSG00000165312	OTUD1
ENSG00000165322.18	ENSG00000165322	ARHGAP12
ENSG00000165323.16	ENSG00000165323	FAT3
ENSG00000165325.15	ENSG00000165325	DEUP1
ENSG00000165338.17	ENSG00000165338	HECTD2
ENSG00000165383.12	ENSG00000165383	LRRC18
ENSG00000165392.11	ENSG00000165392	WRN
ENSG00000165406.16	ENSG00000165406	MARCHF8
ENSG00000165424.7	ENSG00000165424	ZCCHC24
ENSG00000165434.8	ENSG00000165434	PGM2L1
ENSG00000165443.12	ENSG00000165443	PHYHIPL
ENSG00000165449.12	ENSG00000165449	SLC16A9
ENSG00000165457.15	ENSG00000165457	FOLR2
ENSG00000165458.15	ENSG00000165458	INPPL1
ENSG00000165462.5	ENSG00000165462	PHOX2A
ENSG00000165471.7	ENSG00000165471	MBL2
ENSG00000165476.14	ENSG00000165476	REEP3
ENSG00000165478.8	ENSG00000165478	HEPACAM
ENSG00000165490.13	ENSG00000165490	DDIAS
ENSG00000165494.12	ENSG00000165494	PCF11
ENSG00000165495.16	ENSG00000165495	PKNOX2
ENSG00000165507.9	ENSG00000165507	DEPP1
ENSG00000165512.5	ENSG00000165512	ZNF22
ENSG00000165526.9	ENSG00000165526	RPUSD4
ENSG00000165568.18	ENSG00000165568	AKR1E2
ENSG00000165606.10	ENSG00000165606	DRGX
ENSG00000165609.13	ENSG00000165609	NUDT5
ENSG00000165623.10	ENSG00000165623	UCMA
ENSG00000165626.19	ENSG00000165626	BEND7
ENSG00000165629.20	ENSG00000165629	ATP5F1C
ENSG00000165630.15	ENSG00000165630	PRPF18
ENSG00000165632.9	ENSG00000165632	TAF3
ENSG00000165633.13	ENSG00000165633	VSTM4
ENSG00000165637.14	ENSG00000165637	VDAC2
ENSG00000165643.11	ENSG00000165643	SOHLH1
ENSG00000165644.11	ENSG00000165644	COMTD1
ENSG00000165646.14	ENSG00000165646	SLC18A2
ENSG00000165650.12	ENSG00000165650	PDZD8
ENSG00000165655.17	ENSG00000165655	ZNF503
ENSG00000165660.8	ENSG00000165660	ABRAXAS2
ENSG00000165669.14	ENSG00000165669	FAM204A
ENSG00000165672.7	ENSG00000165672	PRDX3
ENSG00000165678.22	ENSG00000165678	GHITM
ENSG00000165682.15	ENSG00000165682	CLEC1B
ENSG00000165684.6	ENSG00000165684	SNAPC4
ENSG00000165685.9	ENSG00000165685	TMEM52B
ENSG00000165689.17	ENSG00000165689	ENTR1
ENSG00000165695.10	ENSG00000165695	AK8
ENSG00000165698.16	ENSG00000165698	SPACA9
ENSG00000165699.15	ENSG00000165699	TSC1
ENSG00000165702.15	ENSG00000165702	GFI1B
ENSG00000165714.11	ENSG00000165714	BORCS5
ENSG00000165716.11	ENSG00000165716	DIPK1B
ENSG00000165724.6	ENSG00000165724	ZMYND19
ENSG00000165730.16	ENSG00000165730	STOX1
ENSG00000165731.21	ENSG00000165731	RET
ENSG00000165732.14	ENSG00000165732	DDX21
ENSG00000165733.8	ENSG00000165733	BMS1
ENSG00000165752.17	ENSG00000165752	STK32C
ENSG00000165757.9	ENSG00000165757	JCAD
ENSG00000165802.23	ENSG00000165802	NSMF
ENSG00000165806.21	ENSG00000165806	CASP7
ENSG00000165813.20	ENSG00000165813	CCDC186
ENSG00000165816.13	ENSG00000165816	VWA2
ENSG00000165828.15	ENSG00000165828	PRAP1
ENSG00000165832.6	ENSG00000165832	TRUB1
ENSG00000165841.11	ENSG00000165841	CYP2C19
ENSG00000165863.17	ENSG00000165863	C10orf82
ENSG00000165868.16	ENSG00000165868	HSPA12A
ENSG00000165879.9	ENSG00000165879	FRAT1
ENSG00000165886.5	ENSG00000165886	UBTD1
ENSG00000165887.12	ENSG00000165887	ANKRD2
ENSG00000165895.19	ENSG00000165895	ARHGAP42
ENSG00000165905.18	ENSG00000165905	LARGE2
ENSG00000165912.16	ENSG00000165912	PACSIN3
ENSG00000165915.14	ENSG00000165915	SLC39A13
ENSG00000165916.9	ENSG00000165916	PSMC3
ENSG00000165917.10	ENSG00000165917	RAPSN
ENSG00000165923.17	ENSG00000165923	AGBL2
ENSG00000165935.10	ENSG00000165935	SMCO2
ENSG00000165966.16	ENSG00000165966	PDZRN4
ENSG00000165970.12	ENSG00000165970	SLC6A5
ENSG00000165973.19	ENSG00000165973	NELL1
ENSG00000165983.15	ENSG00000165983	PTER
ENSG00000165985.10	ENSG00000165985	C1QL3
ENSG00000165995.24	ENSG00000165995	CACNB2
ENSG00000165996.14	ENSG00000165996	HACD1
ENSG00000165997.5	ENSG00000165997	ARL5B
ENSG00000166002.7	ENSG00000166002	SMCO4
ENSG00000166004.15	ENSG00000166004	CEP295
ENSG00000166012.17	ENSG00000166012	TAF1D
ENSG00000166016.6	ENSG00000166016	ABTB2
ENSG00000166024.14	ENSG00000166024	R3HCC1L
ENSG00000166025.18	ENSG00000166025	AMOTL1
ENSG00000166033.13	ENSG00000166033	HTRA1
ENSG00000166037.11	ENSG00000166037	CEP57
ENSG00000166086.13	ENSG00000166086	JAM3
ENSG00000166105.16	ENSG00000166105	GLB1L3
ENSG00000166106.4	ENSG00000166106	ADAMTS15
ENSG00000166118.8	ENSG00000166118	SPATA19
ENSG00000166135.14	ENSG00000166135	HIF1AN
ENSG00000166136.16	ENSG00000166136	NDUFB8
ENSG00000166159.11	ENSG00000166159	LRTM2
ENSG00000166167.18	ENSG00000166167	BTRC
ENSG00000166169.17	ENSG00000166169	POLL
ENSG00000166171.13	ENSG00000166171	DPCD
ENSG00000166181.13	ENSG00000166181	API5
ENSG00000166189.8	ENSG00000166189	HPS6
ENSG00000166197.17	ENSG00000166197	NOLC1
ENSG00000166199.13	ENSG00000166199	ALKBH3
ENSG00000166220.14	ENSG00000166220	TBATA
ENSG00000166224.18	ENSG00000166224	SGPL1
ENSG00000166228.9	ENSG00000166228	PCBD1
ENSG00000166250.12	ENSG00000166250	CLMP
ENSG00000166257.10	ENSG00000166257	SCN3B
ENSG00000166261.11	ENSG00000166261	ZNF202
ENSG00000166266.14	ENSG00000166266	CUL5
ENSG00000166272.18	ENSG00000166272	WBP1L
ENSG00000166275.16	ENSG00000166275	BORCS7
ENSG00000166295.9	ENSG00000166295	ANAPC16
ENSG00000166311.10	ENSG00000166311	SMPD1
ENSG00000166313.20	ENSG00000166313	APBB1
ENSG00000166317.12	ENSG00000166317	SYNPO2L
ENSG00000166321.14	ENSG00000166321	NUDT13
ENSG00000166323.13	ENSG00000166323	C11orf65
ENSG00000166326.7	ENSG00000166326	TRIM44
ENSG00000166333.14	ENSG00000166333	ILK
ENSG00000166337.11	ENSG00000166337	TAF10
ENSG00000166340.18	ENSG00000166340	TPP1
ENSG00000166341.9	ENSG00000166341	DCHS1
ENSG00000166343.10	ENSG00000166343	MSS51
ENSG00000166348.20	ENSG00000166348	USP54
ENSG00000166349.11	ENSG00000166349	RAG1
ENSG00000166352.18	ENSG00000166352	IFTAP
ENSG00000166363.6	ENSG00000166363	OR10A5
ENSG00000166368.3	ENSG00000166368	OR2D2
ENSG00000166387.14	ENSG00000166387	PPFIBP2
ENSG00000166391.15	ENSG00000166391	MOGAT2
ENSG00000166394.15	ENSG00000166394	CYB5R2
ENSG00000166402.9	ENSG00000166402	TUB
ENSG00000166405.16	ENSG00000166405	RIC3
ENSG00000166407.14	ENSG00000166407	LMO1
ENSG00000166435.17	ENSG00000166435	XRRA1
ENSG00000166436.18	ENSG00000166436	TRIM66
ENSG00000166439.6	ENSG00000166439	RNF169
ENSG00000166441.13	ENSG00000166441	RPL27A
ENSG00000166444.19	ENSG00000166444	DENND2B
ENSG00000166452.12	ENSG00000166452	AKIP1
ENSG00000166471.11	ENSG00000166471	TMEM41B
ENSG00000166478.10	ENSG00000166478	ZNF143
ENSG00000166483.12	ENSG00000166483	WEE1
ENSG00000166507.19	ENSG00000166507	NDST2
ENSG00000166523.8	ENSG00000166523	CLEC4E
ENSG00000166527.8	ENSG00000166527	CLEC4D
ENSG00000166532.16	ENSG00000166532	RIMKLB
ENSG00000166535.20	ENSG00000166535	A2ML1
ENSG00000166575.17	ENSG00000166575	TMEM135
ENSG00000166670.10	ENSG00000166670	MMP10
ENSG00000166682.13	ENSG00000166682	TMPRSS5
