gene	BeWo.CT	SCR.CT27	SCR.CT29	rTS_SCR	e13.5_WT	e18.5_WT
ENSG00000172020	0	0	0	0	0	1
ENSG00000165156	0	0	0	0	0	1
ENSG00000008838	0	0	0	0	0	1
ENSG00000171208	0	0	0	0	0	1
ENSG00000102878	0	0	0	0	0	1
ENSG00000090621	0	0	0	0	0	1
ENSG00000172915	0	0	0	0	0	1
ENSG00000109107	0	0	0	0	0	1
ENSG00000144635	0	0	0	0	0	1
ENSG00000113966	0	0	0	0	0	1
ENSG00000101850	0	0	0	0	0	1
ENSG00000141750	0	0	0	0	0	1
ENSG00000163545	0	0	0	0	0	1
ENSG00000071553	0	0	0	0	0	1
ENSG00000214113	0	0	0	0	0	1
ENSG00000062038	0	0	0	0	0	1
ENSG00000102265	0	0	0	0	0	1
ENSG00000198754	0	0	0	0	0	1
ENSG00000120708	0	0	0	0	0	1
ENSG00000183779	0	0	0	0	0	1
ENSG00000157119	0	0	0	0	0	1
ENSG00000173698	0	0	0	0	0	1
ENSG00000128564	0	0	0	0	0	1
ENSG00000010282	0	0	0	0	0	1
ENSG00000081237	0	0	0	0	0	1
ENSG00000135914	0	0	0	0	0	1
ENSG00000163864	0	0	0	0	0	1
ENSG00000173011	0	0	0	0	0	1
ENSG00000159128	0	0	0	0	0	1
ENSG00000108691	0	0	0	0	0	1
ENSG00000104237	0	0	0	0	0	1
ENSG00000060566	0	0	0	0	0	1
ENSG00000173457	0	0	0	0	0	1
ENSG00000125149	0	0	0	0	0	1
ENSG00000159212	0	0	0	0	0	1
ENSG00000173868	0	0	0	0	0	1
ENSG00000177311	0	0	0	0	0	1
ENSG00000130270	0	0	0	0	0	1
ENSG00000205929	0	0	0	0	0	1
ENSG00000159216	0	0	0	0	0	1
ENSG00000114853	0	0	0	0	0	1
ENSG00000110871	0	0	0	0	0	1
ENSG00000155893	0	0	0	0	0	1
ENSG00000120992	0	0	0	0	0	1
ENSG00000188877	0	0	0	0	0	1
ENSG00000143473	0	0	0	0	0	1
ENSG00000108950	0	0	0	0	0	1
ENSG00000177469	0	0	0	0	0	1
ENSG00000169208	0	0	0	0	0	1
ENSG00000237172	0	0	0	0	0	1
ENSG00000021355	0	0	0	0	0	1
ENSG00000153815	0	0	0	0	0	1
ENSG00000171155	0	0	0	0	0	1
ENSG00000114315	0	0	0	0	0	1
ENSG00000102984	0	0	0	0	0	1
ENSG00000131238	0	0	0	0	0	1
ENSG00000164880	0	0	0	0	0	1
ENSG00000064995	0	0	0	0	0	1
ENSG00000145911	0	0	0	0	0	1
ENSG00000101846	0	0	0	0	0	1
ENSG00000181458	0	0	0	0	0	1
ENSG00000102893	0	0	0	0	0	1
ENSG00000126351	0	0	0	0	0	1
ENSG00000170011	0	0	0	0	0	1
ENSG00000188783	0	0	0	0	0	1
ENSG00000125652	0	0	0	0	0	1
ENSG00000140403	0	0	0	0	0	1
ENSG00000081818	0	0	0	0	0	1
ENSG00000185630	0	0	0	0	0	1
ENSG00000126368	0	0	0	0	0	1
ENSG00000143933	0	0	0	0	0	1
ENSG00000141577	0	0	0	0	0	1
ENSG00000118242	0	0	0	0	0	1
ENSG00000113209	0	0	0	0	0	1
ENSG00000180376	0	0	0	0	0	1
ENSG00000131187	0	0	0	0	0	1
ENSG00000102804	0	0	0	0	0	1
ENSG00000177354	0	0	0	0	0	1
ENSG00000174175	0	0	0	0	0	1
ENSG00000157350	0	0	0	0	0	1
ENSG00000090339	0	0	0	0	0	1
ENSG00000242732	0	0	0	0	0	1
ENSG00000115020	0	0	0	0	0	1
ENSG00000186367	0	0	0	0	0	1
ENSG00000104833	0	0	0	0	0	1
ENSG00000051523	0	0	0	0	0	1
ENSG00000161381	0	0	0	0	0	1
ENSG00000164736	0	0	0	0	0	1
ENSG00000177839	0	0	0	0	0	1
ENSG00000120324	0	0	0	0	0	1
ENSG00000119535	0	0	0	0	0	1
ENSG00000113328	0	0	0	0	0	1
ENSG00000203666	0	0	0	0	0	1
ENSG00000120675	0	0	0	0	0	1
ENSG00000172197	0	0	0	0	0	1
ENSG00000183087	0	0	0	0	0	1
ENSG00000080644	0	0	0	0	0	1
ENSG00000123689	0	0	0	0	0	1
ENSG00000166979	0	0	0	0	0	1
ENSG00000124766	0	0	0	0	0	1
ENSG00000048140	0	0	0	0	0	1
ENSG00000112139	0	0	0	0	0	1
ENSG00000182327	0	0	0	0	0	1
ENSG00000182179	0	0	0	0	0	1
ENSG00000125356	0	0	0	0	0	1
ENSG00000158220	0	0	0	0	0	1
ENSG00000133313	0	0	0	0	0	1
ENSG00000026025	0	0	0	0	0	1
ENSG00000165794	0	0	0	0	0	1
ENSG00000198246	0	0	0	0	0	1
ENSG00000198734	0	0	0	0	0	1
ENSG00000196083	0	0	0	0	0	1
ENSG00000157404	0	0	0	0	0	1
ENSG00000188770	0	0	0	0	0	1
ENSG00000129538	0	0	0	0	0	1
ENSG00000184347	0	0	0	0	0	1
ENSG00000107731	0	0	0	0	0	1
ENSG00000206536	0	0	0	0	0	1
ENSG00000115085	0	0	0	0	0	1
ENSG00000126903	0	0	0	0	0	1
ENSG00000127252	0	0	0	0	0	1
ENSG00000116260	0	0	0	0	0	1
ENSG00000148187	0	0	0	0	0	1
ENSG00000204287	0	0	0	0	0	1
ENSG00000072163	0	0	0	0	0	1
ENSG00000148481	0	0	0	0	0	1
ENSG00000129422	0	0	0	0	0	1
ENSG00000135929	0	0	0	0	0	1
ENSG00000144230	0	0	0	0	0	1
ENSG00000099994	0	0	0	0	0	1
ENSG00000132514	0	0	0	0	0	1
ENSG00000178343	0	0	0	0	0	1
ENSG00000196878	0	0	0	0	0	1
ENSG00000266524	0	0	0	0	0	1
ENSG00000147065	0	0	0	0	0	1
ENSG00000171451	0	0	0	0	0	1
ENSG00000166848	0	0	0	0	0	1
ENSG00000128242	0	0	0	0	0	1
ENSG00000187658	0	0	0	0	0	1
ENSG00000143171	0	0	0	0	0	1
ENSG00000169220	0	0	0	0	0	1
ENSG00000047932	0	0	0	0	0	1
ENSG00000197958	0	0	0	0	0	1
ENSG00000057019	0	0	0	0	0	1
ENSG00000125347	0	0	0	0	0	1
ENSG00000037757	0	0	0	0	0	1
ENSG00000140104	0	0	0	0	0	1
ENSG00000175920	0	0	0	0	0	1
ENSG00000100036	0	0	0	0	0	1
ENSG00000153531	0	0	0	0	0	1
ENSG00000176845	0	0	0	0	0	1
ENSG00000268799	0	0	0	0	0	1
ENSG00000269466	0	0	0	0	0	1
ENSG00000109758	0	0	0	0	0	1
ENSG00000113916	0	0	0	0	0	1
ENSG00000158517	0	0	0	0	0	1
ENSG00000159692	0	0	0	0	0	1
ENSG00000221869	0	0	0	0	0	1
ENSG00000127220	0	0	0	0	0	1
ENSG00000126950	0	0	0	0	0	1
ENSG00000171017	0	0	0	0	0	1
ENSG00000159714	0	0	0	0	0	1
ENSG00000144802	0	0	0	0	0	1
ENSG00000143179	0	0	0	0	0	1
ENSG00000206075	0	0	0	0	0	1
ENSG00000160796	0	0	0	0	0	1
ENSG00000086289	0	0	0	0	0	1
ENSG00000187672	0	0	0	0	0	1
ENSG00000147255	0	0	0	0	0	1
ENSG00000160883	0	0	0	0	0	1
ENSG00000198846	0	0	0	0	0	1
ENSG00000185290	0	0	0	0	0	1
ENSG00000189108	0	0	0	0	0	1
ENSG00000155962	0	0	0	0	0	1
ENSG00000107611	0	0	0	0	0	1
ENSG00000074855	0	0	0	0	0	1
ENSG00000122126	0	0	0	0	0	1
ENSG00000101695	0	0	0	0	0	1
ENSG00000104415	0	0	0	0	0	1
ENSG00000163485	0	0	0	0	0	1
ENSG00000102837	0	0	0	0	0	1
ENSG00000253537	0	0	0	0	0	1
ENSG00000133067	0	0	0	0	0	1
ENSG00000102312	0	0	0	0	0	1
ENSG00000176658	0	0	0	0	0	1
ENSG00000056277	0	0	0	0	0	1
ENSG00000187626	0	0	0	0	0	1
ENSG00000173821	0	0	0	0	0	1
ENSG00000187094	0	0	0	0	0	1
ENSG00000100105	0	0	0	0	0	1
ENSG00000115380	0	0	0	0	0	1
ENSG00000119537	0	0	0	0	0	1
ENSG00000100100	0	0	0	0	0	1
ENSG00000067560	0	0	0	0	0	1
ENSG00000186529	0	0	0	0	0	1
ENSG00000164742	0	0	0	0	0	1
ENSG00000233276	0	0	0	0	0	1
ENSG00000171004	0	0	0	0	0	1
ENSG00000196712	0	0	0	0	0	1
ENSG00000124406	0	0	0	0	0	1
ENSG00000165985	0	0	0	0	0	1
ENSG00000163634	0	0	0	0	0	1
ENSG00000179921	0	0	0	0	0	1
ENSG00000184117	0	0	0	0	0	1
ENSG00000142156	0	0	0	0	0	1
ENSG00000102763	0	0	0	0	0	1
ENSG00000113657	0	0	0	0	0	1
ENSG00000172824	0	0	0	0	0	1
ENSG00000074966	0	0	0	0	0	1
ENSG00000118217	0	0	0	0	0	1
ENSG00000113389	0	0	0	0	0	1
ENSG00000160799	0	0	0	0	0	1
ENSG00000168297	0	0	0	0	0	1
ENSG00000165376	0	0	0	0	0	1
ENSG00000000003	0	0	0	0	0	1
ENSG00000240303	0	0	0	0	0	1
ENSG00000177453	0	0	0	0	0	1
ENSG00000130045	0	0	0	0	0	1
ENSG00000165801	0	0	0	0	0	1
ENSG00000115665	0	0	0	0	0	1
ENSG00000170017	0	0	0	0	0	1
ENSG00000143167	0	0	0	0	0	1
ENSG00000237693	0	0	0	0	0	1
ENSG00000109321	0	0	0	0	0	1
ENSG00000175445	0	0	0	0	0	1
ENSG00000176387	0	0	0	0	0	1
ENSG00000115956	0	0	0	0	0	1
ENSG00000135924	0	0	0	0	0	1
ENSG00000146054	0	0	0	0	0	1
ENSG00000198576	0	0	0	0	0	1
ENSG00000169083	0	0	0	0	0	1
ENSG00000109472	0	0	0	0	0	1
ENSG00000157060	0	0	0	0	0	1
ENSG00000144642	0	0	0	0	0	1
ENSG00000132004	0	0	0	0	0	1
ENSG00000158169	0	0	0	0	0	1
ENSG00000164938	0	0	0	0	0	1
ENSG00000179564	0	0	0	0	0	1
ENSG00000175600	0	0	0	0	0	1
ENSG00000166401	0	0	0	0	0	1
ENSG00000130957	0	0	0	0	0	1
ENSG00000012171	0	0	0	0	0	1
ENSG00000164535	0	0	0	0	0	1
ENSG00000166546	0	0	0	0	0	1
ENSG00000092036	0	0	0	0	0	1
ENSG00000147027	0	0	0	0	0	1
ENSG00000163755	0	0	0	0	0	1
ENSG00000157578	0	0	0	0	0	1
ENSG00000010810	0	0	0	0	0	1
ENSG00000160211	0	0	0	0	0	1
ENSG00000168615	0	0	0	0	0	1
ENSG00000078053	0	0	0	0	0	1
ENSG00000232040	0	0	0	0	0	1
ENSG00000099866	0	0	0	0	0	1
ENSG00000145244	0	0	0	0	0	1
ENSG00000163827	0	0	0	0	0	1
ENSG00000179913	0	0	0	0	0	1
ENSG00000276085	0	0	0	0	0	1
ENSG00000275385	0	0	0	0	0	1
ENSG00000277632	0	0	0	0	0	1
ENSG00000113205	0	0	0	0	0	1
ENSG00000188153	0	0	0	0	0	1
ENSG00000108828	0	0	0	0	0	1
ENSG00000206538	0	0	0	0	0	1
ENSG00000124568	0	0	0	0	0	1
ENSG00000165819	0	0	0	0	0	1
ENSG00000064042	0	0	0	0	0	1
ENSG00000011083	0	0	0	0	0	1
ENSG00000124508	0	0	0	0	0	1
ENSG00000113212	0	0	0	0	0	1
ENSG00000187372	0	0	0	0	0	1
ENSG00000102393	0	0	0	0	0	1
ENSG00000127418	0	0	0	0	0	1
ENSG00000144645	0	0	0	0	0	1
ENSG00000154511	0	0	0	0	0	1
ENSG00000054356	0	0	0	0	0	1
ENSG00000038945	0	0	0	0	0	1
ENSG00000124875	0	0	0	0	0	1
ENSG00000116690	0	0	0	0	0	1
ENSG00000163956	0	0	0	0	0	1
ENSG00000183160	0	0	0	0	0	1
ENSG00000085224	0	0	0	0	0	1
ENSG00000163464	0	0	0	0	0	1
ENSG00000197565	0	0	0	0	0	1
ENSG00000081051	0	0	0	0	0	1
ENSG00000141458	0	0	0	0	0	1
ENSG00000010318	0	0	0	0	0	1
ENSG00000182287	0	0	0	0	0	1
ENSG00000155846	0	0	0	0	0	1
ENSG00000123146	0	0	0	0	0	1
ENSG00000184845	0	0	0	0	0	1
ENSG00000080546	0	0	0	0	0	1
ENSG00000164466	0	0	0	0	0	1
ENSG00000140835	0	0	0	0	0	1
ENSG00000106483	0	0	0	0	0	1
ENSG00000134278	0	0	0	0	0	1
ENSG00000185669	0	0	0	0	0	1
ENSG00000137288	0	0	0	0	0	1
ENSG00000196843	0	0	0	0	0	1
ENSG00000152785	0	0	0	0	0	1
ENSG00000205363	0	0	0	0	0	1
ENSG00000133710	0	0	0	0	0	1
ENSG00000170293	0	0	0	0	0	1
ENSG00000127743	0	0	0	0	0	1
ENSG00000104723	0	0	0	0	0	1
ENSG00000187601	0	0	0	0	0	1
ENSG00000145882	0	0	0	0	0	1
ENSG00000103034	0	0	0	0	0	1
ENSG00000102699	0	0	0	0	0	1
ENSG00000171444	0	0	0	0	0	1
ENSG00000102230	0	0	0	0	0	1
ENSG00000019582	0	0	0	0	0	1
ENSG00000157600	0	0	0	0	0	1
ENSG00000135070	0	0	0	0	0	1
ENSG00000184584	0	0	0	0	0	1
ENSG00000135052	0	0	0	0	0	1
ENSG00000134590	0	0	0	0	0	1
ENSG00000168264	0	0	0	0	0	1
ENSG00000131831	0	0	0	0	0	1
ENSG00000075391	0	0	0	0	0	1
ENSG00000124564	0	0	0	0	0	1
ENSG00000168575	0	0	0	0	0	1
ENSG00000259431	0	0	0	0	0	1
ENSG00000138316	0	0	0	0	0	1
ENSG00000152049	0	0	0	0	0	1
ENSG00000156697	0	0	0	0	0	1
ENSG00000253797	0	0	0	0	0	1
ENSG00000166173	0	0	0	0	0	1
ENSG00000123983	0	0	0	0	0	1
ENSG00000189369	0	0	0	0	0	1
ENSG00000152969	0	0	0	0	0	1
ENSG00000172828	0	0	0	0	0	1
ENSG00000216490	0	0	0	0	0	1
ENSG00000106571	0	0	0	0	0	1
ENSG00000165644	0	0	0	0	0	1
ENSG00000115718	0	0	0	0	0	1
ENSG00000102802	0	0	0	0	0	1
ENSG00000125962	0	0	0	0	0	1
ENSG00000096433	0	0	0	0	0	1
ENSG00000122641	0	0	0	0	0	1
ENSG00000180596	0	0	0	0	0	1
ENSG00000094841	0	0	0	0	0	1
ENSG00000187860	0	0	0	0	0	1
ENSG00000104660	0	0	0	0	0	1
ENSG00000131089	0	0	0	0	0	1
ENSG00000184076	0	0	0	0	0	1
ENSG00000135049	0	0	0	0	0	1
ENSG00000118762	0	0	0	0	0	1
ENSG00000150403	0	0	0	0	0	1
ENSG00000110876	0	0	0	0	0	1
ENSG00000150401	0	0	0	0	0	1
ENSG00000213614	0	0	0	0	0	1
ENSG00000164871	0	0	0	0	0	1
ENSG00000178287	0	0	0	0	0	1
ENSG00000181061	0	0	0	0	0	1
ENSG00000100314	0	0	0	0	0	1
ENSG00000138760	0	0	0	0	0	1
ENSG00000134504	0	0	0	0	0	1
ENSG00000147316	0	0	0	0	0	1
ENSG00000139508	0	0	0	0	0	1
ENSG00000131171	0	0	0	0	0	1
ENSG00000078114	0	0	0	0	0	1
ENSG00000188158	0	0	0	0	0	1
ENSG00000115902	0	0	0	0	0	1
ENSG00000184831	0	0	0	0	0	1
ENSG00000077274	0	0	0	0	0	1
ENSG00000269437	0	0	0	0	0	1
ENSG00000269405	0	0	0	0	0	1
ENSG00000091879	0	0	0	0	0	1
ENSG00000107736	0	0	0	0	0	1
ENSG00000065882	0	0	0	0	0	1
ENSG00000160305	0	0	0	0	0	1
ENSG00000166816	0	0	0	0	0	1
ENSG00000158717	0	0	0	0	0	1
ENSG00000158869	0	0	0	0	0	1
ENSG00000131828	0	0	0	0	0	1
ENSG00000129467	0	0	0	0	0	1
ENSG00000099985	0	0	0	0	0	1
ENSG00000102096	0	0	0	0	0	1
ENSG00000103175	0	0	0	0	0	1
ENSG00000165233	0	0	0	0	0	1
ENSG00000102471	0	0	0	0	0	1
ENSG00000108786	0	0	0	0	0	1
ENSG00000012232	0	0	0	0	0	1
ENSG00000168404	0	0	0	0	0	1
ENSG00000160307	0	0	0	0	0	1
ENSG00000179399	0	0	0	0	0	1
ENSG00000184792	0	0	0	0	0	1
ENSG00000173674	0	0	0	0	0	1
ENSG00000092964	0	0	0	0	0	1
ENSG00000258102	0	0	0	0	0	1
ENSG00000140941	0	0	0	0	0	1
ENSG00000041515	0	0	0	0	0	1
ENSG00000167272	0	0	0	0	0	1
ENSG00000204314	0	0	0	0	0	1
ENSG00000183625	0	0	0	0	0	1
ENSG00000135951	0	0	0	0	0	1
ENSG00000095739	0	0	0	0	0	1
ENSG00000154645	0	0	0	0	0	1
ENSG00000173163	0	0	0	0	0	1
ENSG00000103222	0	0	0	0	0	1
ENSG00000100095	0	0	0	0	0	1
ENSG00000117533	0	0	0	0	0	1
ENSG00000120875	0	0	0	0	0	1
ENSG00000154277	0	0	0	0	0	1
ENSG00000099256	0	0	0	0	0	1
ENSG00000124493	0	0	0	0	0	1
ENSG00000186153	0	0	0	0	0	1
ENSG00000187837	0	0	0	0	0	1
ENSG00000138755	0	0	0	0	0	1
ENSG00000135960	0	0	0	0	0	1
ENSG00000189143	0	0	0	0	0	1
ENSG00000166348	0	0	0	0	0	1
ENSG00000012211	0	0	0	0	0	1
ENSG00000148516	0	0	0	0	0	1
ENSG00000112186	0	0	0	0	0	1
ENSG00000137393	0	0	0	0	0	1
ENSG00000128815	0	0	0	0	0	1
ENSG00000137563	0	0	0	0	0	1
ENSG00000162723	0	0	0	0	0	1
ENSG00000142192	0	0	0	0	0	1
ENSG00000172493	0	0	0	0	0	1
ENSG00000083750	0	0	0	0	0	1
ENSG00000030110	0	0	0	0	0	1
ENSG00000099958	0	0	0	0	0	1
ENSG00000277494	0	0	0	0	0	1
ENSG00000204130	0	0	0	0	0	1
ENSG00000160216	0	0	0	0	0	1
ENSG00000166920	0	0	0	0	0	1
ENSG00000169116	0	0	0	0	0	1
ENSG00000183098	0	0	0	0	0	1
ENSG00000141424	0	0	0	0	0	1
ENSG00000205755	0	0	0	0	0	1
ENSG00000135720	0	0	0	0	0	1
ENSG00000102003	0	0	0	0	0	1
ENSG00000204396	0	0	0	0	0	1
ENSG00000011198	0	0	0	0	0	1
ENSG00000136732	0	0	0	0	0	1
ENSG00000102580	0	0	0	0	0	1
ENSG00000139620	0	0	0	0	0	1
ENSG00000169026	0	0	0	0	0	1
ENSG00000094963	0	0	0	0	0	1
ENSG00000158458	0	0	0	0	0	1
ENSG00000108175	0	0	0	0	0	1
ENSG00000102755	0	0	0	0	0	1
ENSG00000182957	0	0	0	0	0	1
ENSG00000142173	0	0	0	0	0	1
ENSG00000179388	0	0	0	0	0	1
ENSG00000184828	0	0	0	0	0	1
ENSG00000128271	0	0	0	0	0	1
ENSG00000122862	0	0	0	0	0	1
ENSG00000130066	0	0	0	0	0	1
ENSG00000091490	0	0	0	0	0	1
ENSG00000090013	0	0	0	0	0	1
ENSG00000170458	0	0	0	0	0	1
ENSG00000172731	0	0	0	0	0	1
ENSG00000028116	0	0	0	0	0	1
ENSG00000102683	0	0	0	0	0	1
ENSG00000177189	0	0	0	0	0	1
ENSG00000197977	0	0	0	0	0	1
ENSG00000160207	0	0	0	0	0	1
ENSG00000181982	0	0	0	0	0	1
ENSG00000117479	0	0	0	0	0	1
ENSG00000183762	0	0	0	0	0	1
ENSG00000087250	0	0	0	0	0	1
ENSG00000158604	0	0	0	0	0	1
ENSG00000198542	0	0	0	0	0	1
ENSG00000164418	0	0	0	0	0	1
ENSG00000143153	0	0	0	0	0	1
ENSG00000102466	0	0	0	0	0	1
ENSG00000010404	0	0	0	0	0	1
ENSG00000115598	0	0	0	0	0	1
ENSG00000163001	0	0	0	0	0	1
ENSG00000148429	0	0	0	0	0	1
ENSG00000111859	0	0	0	0	0	1
ENSG00000144724	0	0	0	0	0	1
ENSG00000138772	0	0	0	0	0	1
ENSG00000179344	0	0	0	0	0	1
ENSG00000232629	0	0	0	0	0	1
ENSG00000185774	0	0	0	0	0	1
ENSG00000102543	0	0	0	0	0	1
ENSG00000136279	0	0	0	0	0	1
ENSG00000111879	0	0	0	0	0	1
ENSG00000198848	0	0	0	0	0	1
ENSG00000135596	0	0	0	0	0	1
ENSG00000136286	0	0	0	0	0	1
ENSG00000178033	0	0	0	0	0	1
ENSG00000155966	0	0	0	0	0	1
ENSG00000188820	0	0	0	0	0	1
ENSG00000175727	0	0	0	0	0	1
ENSG00000182247	0	0	0	0	0	1
ENSG00000152484	0	0	0	0	0	1
ENSG00000107537	0	0	0	0	0	1
ENSG00000276430	0	0	0	0	0	1
ENSG00000189090	0	0	0	0	0	1
ENSG00000188100	0	0	0	0	0	1
ENSG00000185250	0	0	0	0	0	1
ENSG00000153162	0	0	0	0	0	1
ENSG00000283247	0	0	0	0	0	1
ENSG00000087253	0	0	0	0	0	1
ENSG00000172594	0	0	0	0	0	1
ENSG00000180998	0	0	0	0	0	1
ENSG00000169126	0	0	0	0	0	1
ENSG00000102195	0	0	0	0	0	1
ENSG00000196800	0	0	0	0	0	1
ENSG00000125247	0	0	0	0	0	1
ENSG00000072954	0	0	0	0	0	1
ENSG00000041353	0	0	0	0	0	1
ENSG00000181192	0	0	0	0	0	1
ENSG00000141622	0	0	0	0	0	1
ENSG00000148672	0	0	0	0	0	1
ENSG00000182890	0	0	0	0	0	1
ENSG00000165609	0	0	0	0	0	1
ENSG00000104679	0	0	0	0	0	1
ENSG00000102452	0	0	0	0	0	1
ENSG00000152217	0	0	0	0	0	1
ENSG00000186716	0	0	0	0	0	1
ENSG00000130821	0	0	0	0	0	1
ENSG00000273554	0	0	0	0	0	1
ENSG00000137409	0	0	0	0	0	1
ENSG00000124491	0	0	0	0	0	1
ENSG00000160180	0	0	0	0	0	1
ENSG00000170677	0	0	0	0	0	1
ENSG00000148655	0	0	0	0	0	1
ENSG00000164122	0	0	0	0	0	1
ENSG00000150630	0	0	0	0	0	1
ENSG00000218336	0	0	0	0	0	1
ENSG00000198712	0	0	0	0	0	1
ENSG00000198840	0	0	0	0	0	1
ENSG00000212907	0	0	0	0	0	1
ENSG00000198886	0	0	0	0	0	1
ENSG00000198786	0	0	0	0	0	1
ENSG00000198695	0	0	0	0	0	1
ENSG00000198727	0	0	0	0	0	1
