gene	BeWo.KD	Plac1.CT27	Plac1.CT29	gene	gene_biotype	external_gene_name	description
ENSG00000116183	0	1	0	ENSG00000116183	protein_coding	PAPPA2	pappalysin 2 [Source:HGNC Symbol;Acc:HGNC:14615]
ENSG00000116675	0	1	0	ENSG00000116675	protein_coding	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6 [Source:HGNC Symbol;Acc:HGNC:15469]
ENSG00000117385	0	1	1	ENSG00000117385	protein_coding	P3H1	prolyl 3-hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:19316]
ENSG00000117691	0	1	1	ENSG00000117691	protein_coding	NENF	neudesin neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:30384]
ENSG00000130508	0	1	1	ENSG00000130508	protein_coding	PXDN	peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]
ENSG00000135862	0	1	1	ENSG00000135862	protein_coding	LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]
ENSG00000135917	0	1	1	ENSG00000135917	protein_coding	SLC19A3	solute carrier family 19 member 3 [Source:HGNC Symbol;Acc:HGNC:16266]
ENSG00000138449	0	1	0	ENSG00000138449	protein_coding	SLC40A1	solute carrier family 40 member 1 [Source:HGNC Symbol;Acc:HGNC:10909]
ENSG00000142798	0	1	0	ENSG00000142798	protein_coding	HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]
ENSG00000143028	0	1	0	ENSG00000143028	protein_coding	SYPL2	synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]
ENSG00000144369	0	1	0	ENSG00000144369	protein_coding	FAM171B	family with sequence similarity 171 member B [Source:HGNC Symbol;Acc:HGNC:29412]
ENSG00000154764	0	1	1	ENSG00000154764	protein_coding	WNT7A	Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]
ENSG00000158747	0	1	0	ENSG00000158747	protein_coding	NBL1	NBL1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:7650]
ENSG00000162704	0	1	0	ENSG00000162704	protein_coding	ARPC5	actin related protein 2/3 complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:708]
ENSG00000162909	0	1	1	ENSG00000162909	protein_coding	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]
ENSG00000163430	0	1	1	ENSG00000163430	protein_coding	FSTL1	follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972]
ENSG00000170498	0	1	0	ENSG00000170498	protein_coding	KISS1	KiSS-1 metastasis suppressor [Source:HGNC Symbol;Acc:HGNC:6341]
ENSG00000173193	0	1	0	ENSG00000173193	protein_coding	PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]
ENSG00000175874	0	1	0	ENSG00000175874	protein_coding	CREG2	cellular repressor of E1A stimulated genes 2 [Source:HGNC Symbol;Acc:HGNC:14272]
ENSG00000179862	0	1	1	ENSG00000179862	protein_coding	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4 [Source:HGNC Symbol;Acc:HGNC:18696]
ENSG00000186207	0	1	1	ENSG00000186207	protein_coding	LCE5A	late cornified envelope 5A [Source:HGNC Symbol;Acc:HGNC:16614]
ENSG00000187094	0	1	0	ENSG00000187094	protein_coding	CCK	cholecystokinin [Source:HGNC Symbol;Acc:HGNC:1569]
ENSG00000196407	0	1	0	ENSG00000196407	protein_coding	THEM5	thioesterase superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:26755]
ENSG00000197747	0	1	1	ENSG00000197747	protein_coding	S100A10	S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]
ENSG00000265107	0	1	1	ENSG00000265107	protein_coding	GJA5	gap junction protein alpha 5 [Source:HGNC Symbol;Acc:HGNC:4279]
ENSG00000005108	0	1	1	ENSG00000005108	protein_coding	THSD7A	thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207]
ENSG00000056291	0	1	0	ENSG00000056291	protein_coding	NPFFR2	neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]
ENSG00000090530	0	1	0	ENSG00000090530	protein_coding	P3H2	prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]
ENSG00000096088	0	1	1	ENSG00000096088	protein_coding	PGC	progastricsin [Source:HGNC Symbol;Acc:HGNC:8890]
ENSG00000105928	0	1	1	ENSG00000105928	protein_coding	GSDME	gasdermin E [Source:HGNC Symbol;Acc:HGNC:2810]
ENSG00000109610	0	1	0	ENSG00000109610	protein_coding	SOD3	superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]
ENSG00000109685	0	1	1	ENSG00000109685	protein_coding	NSD2	nuclear receptor binding SET domain protein 2 [Source:HGNC Symbol;Acc:HGNC:12766]
ENSG00000112379	0	1	1	ENSG00000112379	protein_coding	ARFGEF3	ARFGEF family member 3 [Source:HGNC Symbol;Acc:HGNC:21213]
ENSG00000113552	0	1	1	ENSG00000113552	protein_coding	GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]
ENSG00000113916	0	1	0	ENSG00000113916	protein_coding	BCL6	BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]
ENSG00000119899	0	1	0	ENSG00000119899	protein_coding	SLC17A5	solute carrier family 17 member 5 [Source:HGNC Symbol;Acc:HGNC:10933]
ENSG00000120306	0	1	1	ENSG00000120306	protein_coding	CYSTM1	cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]
ENSG00000124615	0	1	0	ENSG00000124615	protein_coding	MOCS1	molybdenum cofactor synthesis 1 [Source:HGNC Symbol;Acc:HGNC:7190]
ENSG00000136193	0	1	0	ENSG00000136193	protein_coding	SCRN1	secernin 1 [Source:HGNC Symbol;Acc:HGNC:22192]
ENSG00000137267	0	1	1	ENSG00000137267	protein_coding	TUBB2A	tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]
ENSG00000138646	0	1	0	ENSG00000138646	protein_coding	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]
ENSG00000145703	0	1	0	ENSG00000145703	protein_coding	IQGAP2	IQ motif containing GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:6111]
ENSG00000145882	0	1	0	ENSG00000145882	protein_coding	PCYOX1L	prenylcysteine oxidase 1 like [Source:HGNC Symbol;Acc:HGNC:28477]
ENSG00000146859	0	1	0	ENSG00000146859	protein_coding	TMEM140	transmembrane protein 140 [Source:HGNC Symbol;Acc:HGNC:21870]
ENSG00000150471	0	1	0	ENSG00000150471	protein_coding	ADGRL3	adhesion G protein-coupled receptor L3 [Source:HGNC Symbol;Acc:HGNC:20974]
ENSG00000151882	0	1	0	ENSG00000151882	protein_coding	CCL28	C-C motif chemokine ligand 28 [Source:HGNC Symbol;Acc:HGNC:17700]
ENSG00000157404	0	1	1	ENSG00000157404	protein_coding	KIT	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]
ENSG00000163898	0	1	0	ENSG00000163898	protein_coding	LIPH	lipase H [Source:HGNC Symbol;Acc:HGNC:18483]
ENSG00000164120	0	1	0	ENSG00000164120	protein_coding	HPGD	15-hydroxyprostaglandin dehydrogenase [Source:HGNC Symbol;Acc:HGNC:5154]
ENSG00000164294	0	1	1	ENSG00000164294	protein_coding	GPX8	glutathione peroxidase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33100]
ENSG00000164305	0	1	0	ENSG00000164305	protein_coding	CASP3	caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]
ENSG00000164342	0	1	0	ENSG00000164342	protein_coding	TLR3	toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]
ENSG00000164692	0	1	1	ENSG00000164692	protein_coding	COL1A2	collagen type I alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2198]
ENSG00000168394	0	1	1	ENSG00000168394	protein_coding	TAP1	transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]
ENSG00000169567	0	1	1	ENSG00000169567	protein_coding	HINT1	histidine triad nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4912]
ENSG00000174564	0	1	1	ENSG00000174564	protein_coding	IL20RB	interleukin 20 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6004]
ENSG00000174640	0	1	1	ENSG00000174640	protein_coding	SLCO2A1	solute carrier organic anion transporter family member 2A1 [Source:HGNC Symbol;Acc:HGNC:10955]
ENSG00000178826	0	1	0	ENSG00000178826	protein_coding	TMEM139	transmembrane protein 139 [Source:HGNC Symbol;Acc:HGNC:22058]
ENSG00000182578	0	1	0	ENSG00000182578	protein_coding	CSF1R	colony stimulating factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:2433]
ENSG00000204614	0	1	0	ENSG00000204614	protein_coding	TRIM40	tripartite motif containing 40 [Source:HGNC Symbol;Acc:HGNC:18736]
ENSG00000213462	0	1	0	ENSG00000213462	protein_coding	ERV3-1	endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]
ENSG00000226887	0	1	0	ENSG00000226887	protein_coding	ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]
ENSG00000231925	0	1	1	ENSG00000231925	protein_coding	TAPBP	TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]
ENSG00000235863	0	1	0	ENSG00000235863	protein_coding	B3GALT4	beta-1,3-galactosyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:919]
ENSG00000242265	0	1	0	ENSG00000242265	protein_coding	PEG10	paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]
ENSG00000272398	0	1	1	ENSG00000272398	protein_coding	CD24	CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]
ENSG00000277443	0	1	1	ENSG00000277443	protein_coding	MARCKS	myristoylated alanine rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]
ENSG00000050165	0	1	1	ENSG00000050165	protein_coding	DKK3	dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]
ENSG00000060140	0	1	1	ENSG00000060140	protein_coding	STYK1	serine/threonine/tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18889]
ENSG00000067057	0	1	1	ENSG00000067057	protein_coding	PFKP	phosphofructokinase, platelet [Source:HGNC Symbol;Acc:HGNC:8878]
ENSG00000085741	0	1	1	ENSG00000085741	protein_coding	WNT11	Wnt family member 11 [Source:HGNC Symbol;Acc:HGNC:12776]
ENSG00000108242	0	1	0	ENSG00000108242	protein_coding	CYP2C18	cytochrome P450 family 2 subfamily C member 18 [Source:HGNC Symbol;Acc:HGNC:2620]
ENSG00000109846	0	1	0	ENSG00000109846	protein_coding	CRYAB	crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]
ENSG00000110057	0	1	1	ENSG00000110057	protein_coding	UNC93B1	unc-93 homolog B1, TLR signaling regulator [Source:HGNC Symbol;Acc:HGNC:13481]
ENSG00000110375	0	1	1	ENSG00000110375	protein_coding	UPK2	uroplakin 2 [Source:HGNC Symbol;Acc:HGNC:12579]
ENSG00000110436	0	1	0	ENSG00000110436	protein_coding	SLC1A2	solute carrier family 1 member 2 [Source:HGNC Symbol;Acc:HGNC:10940]
ENSG00000118058	0	1	0	ENSG00000118058	protein_coding	KMT2A	lysine methyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:7132]
ENSG00000129757	0	1	1	ENSG00000129757	protein_coding	CDKN1C	cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]
ENSG00000134575	0	1	1	ENSG00000134575	protein_coding	ACP2	acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]
ENSG00000137491	0	1	0	ENSG00000137491	protein_coding	SLCO2B1	solute carrier organic anion transporter family member 2B1 [Source:HGNC Symbol;Acc:HGNC:10962]
ENSG00000137642	0	1	1	ENSG00000137642	protein_coding	SORL1	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]
ENSG00000147576	0	1	0	ENSG00000147576	protein_coding	ADHFE1	alcohol dehydrogenase iron containing 1 [Source:HGNC Symbol;Acc:HGNC:16354]
ENSG00000148773	0	1	1	ENSG00000148773	protein_coding	MKI67	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]
ENSG00000148834	0	1	1	ENSG00000148834	protein_coding	GSTO1	glutathione S-transferase omega 1 [Source:HGNC Symbol;Acc:HGNC:13312]
ENSG00000149557	0	1	0	ENSG00000149557	protein_coding	FEZ1	fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659]
ENSG00000152558	0	1	0	ENSG00000152558	protein_coding	TMEM123	transmembrane protein 123 [Source:HGNC Symbol;Acc:HGNC:30138]
ENSG00000156011	0	1	0	ENSG00000156011	protein_coding	PSD3	pleckstrin and Sec7 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19093]
ENSG00000160932	0	1	1	ENSG00000160932	protein_coding	LY6E	lymphocyte antigen 6 family member E [Source:HGNC Symbol;Acc:HGNC:6727]
ENSG00000164823	0	1	1	ENSG00000164823	protein_coding	OSGIN2	oxidative stress induced growth inhibitor family member 2 [Source:HGNC Symbol;Acc:HGNC:1355]
ENSG00000165124	0	1	0	ENSG00000165124	protein_coding	SVEP1	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
ENSG00000165507	0	1	0	ENSG00000165507	protein_coding	DEPP1	DEPP1 autophagy regulator [Source:HGNC Symbol;Acc:HGNC:23355]
ENSG00000165685	0	1	1	ENSG00000165685	protein_coding	TMEM52B	transmembrane protein 52B [Source:HGNC Symbol;Acc:HGNC:26438]
ENSG00000166033	0	1	0	ENSG00000166033	protein_coding	HTRA1	HtrA serine peptidase 1 [Source:HGNC Symbol;Acc:HGNC:9476]
ENSG00000166317	0	1	1	ENSG00000166317	protein_coding	SYNPO2L	synaptopodin 2 like [Source:HGNC Symbol;Acc:HGNC:23532]
ENSG00000170627	0	1	1	ENSG00000170627	protein_coding	GTSF1	gametocyte specific factor 1 [Source:HGNC Symbol;Acc:HGNC:26565]
ENSG00000175315	0	1	1	ENSG00000175315	protein_coding	CST6	cystatin E/M [Source:HGNC Symbol;Acc:HGNC:2478]
ENSG00000180155	0	1	0	ENSG00000180155	protein_coding	LYNX1	Ly6/neurotoxin 1 [Source:HGNC Symbol;Acc:HGNC:29604]
ENSG00000181264	0	1	1	ENSG00000181264	protein_coding	TLCD5	TLC domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28280]
ENSG00000185201	0	1	0	ENSG00000185201	protein_coding	IFITM2	interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:5413]
ENSG00000197321	0	1	0	ENSG00000197321	protein_coding	SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]
ENSG00000198246	0	1	1	ENSG00000198246	protein_coding	SLC29A3	solute carrier family 29 member 3 [Source:HGNC Symbol;Acc:HGNC:23096]
ENSG00000244187	0	1	0	ENSG00000244187	protein_coding	TMEM141	transmembrane protein 141 [Source:HGNC Symbol;Acc:HGNC:28211]
ENSG00000253958	0	1	0	ENSG00000253958	protein_coding	CLDN23	claudin 23 [Source:HGNC Symbol;Acc:HGNC:17591]
ENSG00000005001	0	1	1	ENSG00000005001	protein_coding	PRSS22	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]
ENSG00000006740	0	1	0	ENSG00000006740	protein_coding	ARHGAP44	Rho GTPase activating protein 44 [Source:HGNC Symbol;Acc:HGNC:29096]
ENSG00000068079	0	1	0	ENSG00000068079	protein_coding	IFI35	interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]
ENSG00000083290	0	1	0	ENSG00000083290	protein_coding	ULK2	unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]
ENSG00000092010	0	1	0	ENSG00000092010	protein_coding	PSME1	proteasome activator subunit 1 [Source:HGNC Symbol;Acc:HGNC:9568]
ENSG00000100593	0	1	1	ENSG00000100593	protein_coding	ISM2	isthmin 2 [Source:HGNC Symbol;Acc:HGNC:23176]
ENSG00000102699	0	1	1	ENSG00000102699	protein_coding	PARP4	poly(ADP-ribose) polymerase family member 4 [Source:HGNC Symbol;Acc:HGNC:271]
ENSG00000102886	0	1	1	ENSG00000102886	protein_coding	GDPD3	glycerophosphodiester phosphodiesterase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28638]
ENSG00000103546	0	1	0	ENSG00000103546	protein_coding	SLC6A2	solute carrier family 6 member 2 [Source:HGNC Symbol;Acc:HGNC:11048]
ENSG00000123700	0	1	0	ENSG00000123700	protein_coding	KCNJ2	potassium inwardly rectifying channel subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:6263]
ENSG00000125148	0	1	1	ENSG00000125148	protein_coding	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]
ENSG00000128881	0	1	0	ENSG00000128881	protein_coding	TTBK2	tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141]
ENSG00000131981	0	1	1	ENSG00000131981	protein_coding	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]
ENSG00000132470	0	1	1	ENSG00000132470	protein_coding	ITGB4	integrin subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]
ENSG00000132517	0	1	1	ENSG00000132517	protein_coding	SLC52A1	solute carrier family 52 member 1 [Source:HGNC Symbol;Acc:HGNC:30225]
ENSG00000134871	0	1	1	ENSG00000134871	protein_coding	COL4A2	collagen type IV alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2203]
ENSG00000136153	0	1	1	ENSG00000136153	protein_coding	LMO7	LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]
ENSG00000138613	0	1	0	ENSG00000138613	protein_coding	APH1B	aph-1 homolog B, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:24080]
ENSG00000153233	0	1	1	ENSG00000153233	protein_coding	PTPRR	protein tyrosine phosphatase receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]
ENSG00000158955	0	1	0	ENSG00000158955	protein_coding	WNT9B	Wnt family member 9B [Source:HGNC Symbol;Acc:HGNC:12779]
ENSG00000166130	0	1	1	ENSG00000166130	protein_coding	IKBIP	IKBKB interacting protein [Source:HGNC Symbol;Acc:HGNC:26430]
ENSG00000166147	0	1	1	ENSG00000166147	protein_coding	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
ENSG00000166710	0	1	1	ENSG00000166710	protein_coding	B2M	beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]
ENSG00000177469	0	1	1	ENSG00000177469	protein_coding	CAVIN1	caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688]
ENSG00000181019	0	1	1	ENSG00000181019	protein_coding	NQO1	NAD(P)H quinone dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:2874]
ENSG00000184984	0	1	0	ENSG00000184984	protein_coding	CHRM5	cholinergic receptor muscarinic 5 [Source:HGNC Symbol;Acc:HGNC:1954]
ENSG00000185115	0	1	0	ENSG00000185115	protein_coding	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]
ENSG00000187498	0	1	1	ENSG00000187498	protein_coding	COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]
ENSG00000197696	0	1	0	ENSG00000197696	protein_coding	NMB	neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]
ENSG00000000003	0	1	0	ENSG00000000003	protein_coding	TSPAN6	tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858]
ENSG00000006659	0	1	0	ENSG00000006659	protein_coding	LGALS14	galectin 14 [Source:HGNC Symbol;Acc:HGNC:30054]
ENSG00000029993	0	1	0	ENSG00000029993	protein_coding	HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]
ENSG00000047644	0	1	1	ENSG00000047644	protein_coding	WWC3	WWC family member 3 [Source:HGNC Symbol;Acc:HGNC:29237]
ENSG00000078804	0	1	0	ENSG00000078804	protein_coding	TP53INP2	tumor protein p53 inducible nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16104]
ENSG00000099812	0	1	0	ENSG00000099812	protein_coding	MISP	mitotic spindle positioning [Source:HGNC Symbol;Acc:HGNC:27000]
ENSG00000100258	0	1	1	ENSG00000100258	protein_coding	LMF2	lipase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:25096]
ENSG00000100299	0	1	0	ENSG00000100299	protein_coding	ARSA	arylsulfatase A [Source:HGNC Symbol;Acc:HGNC:713]
ENSG00000101335	0	1	1	ENSG00000101335	protein_coding	MYL9	myosin light chain 9 [Source:HGNC Symbol;Acc:HGNC:15754]
ENSG00000101890	0	1	0	ENSG00000101890	protein_coding	GUCY2F	guanylate cyclase 2F, retinal [Source:HGNC Symbol;Acc:HGNC:4691]
ENSG00000101974	0	1	0	ENSG00000101974	protein_coding	ATP11C	ATPase phospholipid transporting 11C [Source:HGNC Symbol;Acc:HGNC:13554]
ENSG00000102312	0	1	0	ENSG00000102312	protein_coding	PORCN	porcupine O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:17652]
ENSG00000105198	0	1	0	ENSG00000105198	protein_coding	LGALS13	galectin 13 [Source:HGNC Symbol;Acc:HGNC:15449]
ENSG00000105281	0	1	0	ENSG00000105281	protein_coding	SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]
ENSG00000105755	0	1	0	ENSG00000105755	protein_coding	ETHE1	ETHE1 persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287]
ENSG00000118271	0	1	1	ENSG00000118271	protein_coding	TTR	transthyretin [Source:HGNC Symbol;Acc:HGNC:12405]
ENSG00000128016	0	1	0	ENSG00000128016	protein_coding	ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]
ENSG00000128274	0	1	0	ENSG00000128274	protein_coding	A4GALT	alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]
ENSG00000130055	0	1	1	ENSG00000130055	protein_coding	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25974]
ENSG00000130202	0	1	0	ENSG00000130202	protein_coding	NECTIN2	nectin cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:9707]
ENSG00000130829	0	1	0	ENSG00000130829	protein_coding	DUSP9	dual specificity phosphatase 9 [Source:HGNC Symbol;Acc:HGNC:3076]
ENSG00000131941	0	1	1	ENSG00000131941	protein_coding	RHPN2	rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]
ENSG00000133135	0	1	1	ENSG00000133135	protein_coding	RNF128	ring finger protein 128 [Source:HGNC Symbol;Acc:HGNC:21153]
ENSG00000141668	0	1	0	ENSG00000141668	protein_coding	CBLN2	cerebellin 2 precursor [Source:HGNC Symbol;Acc:HGNC:1544]
ENSG00000142156	0	1	0	ENSG00000142156	protein_coding	COL6A1	collagen type VI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2211]
ENSG00000147065	0	1	1	ENSG00000147065	protein_coding	MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]
ENSG00000154856	0	1	0	ENSG00000154856	protein_coding	APCDD1	APC down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:15718]
ENSG00000159128	0	1	1	ENSG00000159128	protein_coding	IFNGR2	interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]
ENSG00000166377	0	1	0	ENSG00000166377	protein_coding	ATP9B	ATPase phospholipid transporting 9B (putative) [Source:HGNC Symbol;Acc:HGNC:13541]
ENSG00000167755	0	1	1	ENSG00000167755	protein_coding	KLK6	kallikrein related peptidase 6 [Source:HGNC Symbol;Acc:HGNC:6367]
ENSG00000171791	0	1	0	ENSG00000171791	protein_coding	BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]
ENSG00000178726	0	1	0	ENSG00000178726	protein_coding	THBD	thrombomodulin [Source:HGNC Symbol;Acc:HGNC:11784]
ENSG00000182612	0	1	0	ENSG00000182612	protein_coding	TSPAN10	tetraspanin 10 [Source:HGNC Symbol;Acc:HGNC:29942]
ENSG00000183067	0	1	1	ENSG00000183067	protein_coding	IGSF5	immunoglobulin superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:5952]
ENSG00000187244	0	1	1	ENSG00000187244	protein_coding	BCAM	basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]
ENSG00000197496	0	1	1	ENSG00000197496	protein_coding	SLC2A10	solute carrier family 2 member 10 [Source:HGNC Symbol;Acc:HGNC:13444]
ENSG00000233056	0	1	0	ENSG00000233056	protein_coding	ERVH48-1	endogenous retrovirus group 48 member 1 [Source:HGNC Symbol;Acc:HGNC:17216]
ENSG00000243279	0	1	0	ENSG00000243279	protein_coding	PRAF2	PRA1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28911]
ENSG00000268500	0	1	0	ENSG00000268500	protein_coding	SIGLEC5	sialic acid binding Ig like lectin 5 [Source:HGNC Symbol;Acc:HGNC:10874]
ENSG00000269313	0	1	0	ENSG00000269313	protein_coding	MAGIX	MAGI family member, X-linked [Source:HGNC Symbol;Acc:HGNC:30006]
ENSG00000273820	0	1	0	ENSG00000273820	protein_coding	USP27X	ubiquitin specific peptidase 27 X-linked [Source:HGNC Symbol;Acc:HGNC:13486]
ENSG00000021826	0	0	1	ENSG00000021826	protein_coding	CPS1	carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]
ENSG00000064012	0	0	1	ENSG00000064012	protein_coding	CASP8	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]
ENSG00000066279	0	0	1	ENSG00000066279	protein_coding	ASPM	assembly factor for spindle microtubules [Source:HGNC Symbol;Acc:HGNC:19048]
ENSG00000066557	0	0	1	ENSG00000066557	protein_coding	LRRC40	leucine rich repeat containing 40 [Source:HGNC Symbol;Acc:HGNC:26004]
ENSG00000068615	0	0	1	ENSG00000068615	protein_coding	REEP1	receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786]
ENSG00000076003	0	0	1	ENSG00000076003	protein_coding	MCM6	minichromosome maintenance complex component 6 [Source:HGNC Symbol;Acc:HGNC:6949]
ENSG00000081479	0	0	1	ENSG00000081479	protein_coding	LRP2	LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]
ENSG00000085840	0	0	1	ENSG00000085840	protein_coding	ORC1	origin recognition complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:8487]
ENSG00000092853	0	0	1	ENSG00000092853	protein_coding	CLSPN	claspin [Source:HGNC Symbol;Acc:HGNC:19715]
ENSG00000115221	0	0	1	ENSG00000115221	protein_coding	ITGB6	integrin subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:6161]
ENSG00000116704	0	0	1	ENSG00000116704	protein_coding	SLC35D1	solute carrier family 35 member D1 [Source:HGNC Symbol;Acc:HGNC:20800]
ENSG00000117399	0	0	1	ENSG00000117399	protein_coding	CDC20	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]
